,pickup_date,month,day_of_week,Holiday,hour_of_day,minutes_per_mile,traffic
2460,2021-04-03,April,Saturday,NA,3,3.7751677852348995,7590
2461,2021-04-03,April,Saturday,NA,5,3.1134751773049643,5490
2462,2021-04-03,April,Saturday,NA,13,5.1190476190476195,24570
2463,2021-04-03,April,Saturday,NA,19,5.19398325367883,31980
2464,2021-04-04,April,Sunday,NA,6,2.992209678813385,7560
2465,2021-04-04,April,Sunday,NA,9,3.92110177404295,13040
2466,2021-04-04,April,Sunday,NA,13,4.664750957854406,21650
2467,2021-04-05,April,Monday,NA,9,4.943446440452428,20970
2468,2021-04-06,April,Tuesday,NA,1,3.7624821683309557,4990
2469,2021-04-06,April,Tuesday,NA,8,5.236793053282415,23820
2470,2021-04-06,April,Tuesday,NA,10,5.231481481481482,19250
2471,2021-04-06,April,Tuesday,NA,17,5.876761766893862,23820
2472,2021-04-07,April,Wednesday,NA,0,3.974358974358974,10310
2473,2021-04-08,April,Thursday,NA,6,3.590823970037453,12410
2474,2021-04-08,April,Thursday,NA,8,5.314425770308123,24360
2475,2021-04-09,April,Friday,NA,5,3.0895145048635215,6690
2476,2021-04-09,April,Friday,NA,20,5.267598255403134,32380
2477,2021-04-10,April,Saturday,NA,21,5.001278959292552,32080
2478,2021-04-12,April,Monday,NA,1,3.8942189247067294,5400
2479,2021-04-12,April,Monday,NA,8,5.2003642987249545,24550
2480,2021-04-12,April,Monday,NA,11,5.153061224489796,19070
2481,2021-04-13,April,Tuesday,NA,15,6.1731711915535445,21660
2482,2021-04-13,April,Tuesday,NA,20,4.56837033725724,19790
2483,2021-04-14,April,Wednesday,NA,22,4.195767195767196,19050
2484,2021-04-15,April,Thursday,NA,9,5.2797051170858635,22610
2485,2021-04-15,April,Thursday,NA,10,5.449936628643853,20830
2486,2021-04-15,April,Thursday,NA,14,6.433566433566433,29710
2487,2021-04-16,April,Friday,NA,2,3.720501474926254,4430
2488,2021-04-16,April,Friday,NA,5,3.052296503538578,7060
2489,2021-04-16,April,Friday,NA,7,4.716439411584351,19400
2490,2021-04-16,April,Friday,NA,20,5.265652366379891,31620
2491,2021-04-18,April,Sunday,NA,1,4.0550108932461875,20470
2492,2021-04-18,April,Sunday,NA,2,3.902582159624414,14410
2493,2021-04-18,April,Sunday,NA,15,5.311942959001782,25570
2494,2021-04-18,April,Sunday,NA,17,5.106966363781286,24100
2495,2021-04-19,April,Monday,NA,1,3.7285048961069975,6480
2496,2021-04-19,April,Monday,NA,4,2.8303114762114325,3320
2497,2021-04-19,April,Monday,NA,5,3.008385220007835,6800
2498,2021-04-19,April,Monday,NA,12,5.213675213675214,17890
2499,2021-04-19,April,Monday,NA,13,5.381526104417671,19130
2500,2021-04-19,April,Monday,NA,16,5.702199661590524,21110
2501,2021-04-20,April,Tuesday,NA,6,3.8388344186389713,12380
2502,2021-04-20,April,Tuesday,NA,13,5.7792626458003635,20490
2503,2021-04-20,April,Tuesday,NA,23,4.111111111111112,18790
2504,2021-04-21,April,Wednesday,NA,3,3.328733156032441,3460
2505,2021-04-21,April,Wednesday,NA,8,5.312243431855501,24440
2506,2021-04-21,April,Wednesday,NA,13,5.506108202443282,19910
2507,2021-04-21,April,Wednesday,NA,14,6.270823417420276,25330
2508,2021-04-21,April,Wednesday,NA,20,4.697318007662836,22370
2509,2021-04-22,April,Thursday,NA,11,5.51948051948052,20330
2510,2021-04-22,April,Thursday,NA,17,6.018518518518518,27310
2511,2021-04-23,April,Friday,NA,14,6.232638888888889,25030
2512,2021-04-24,April,Saturday,NA,3,3.6796536796536796,7790
2513,2021-04-24,April,Saturday,NA,14,5.805555555555556,26430
2514,2021-04-24,April,Saturday,NA,15,5.915670170361859,27080
2515,2021-04-25,April,Sunday,NA,0,4.299365540840392,28560
2516,2021-04-25,April,Sunday,NA,6,3.3153477218225422,8530
2517,2021-04-25,April,Sunday,NA,10,4.391298185941043,18580
2518,2021-04-25,April,Sunday,NA,15,5.040650406504065,22490
2519,2021-04-26,April,Monday,NA,3,3.5353535353535355,3130
2520,2021-04-26,April,Monday,NA,20,4.505055147058823,17880
2521,2021-04-27,April,Tuesday,NA,5,3.2841328413284137,6330
2522,2021-04-27,April,Tuesday,NA,19,4.830507455507456,22020
2523,2021-04-28,April,Wednesday,NA,5,3.1517094017094016,6610
2524,2021-04-28,April,Wednesday,NA,15,6.33956879073628,24720
2525,2021-04-28,April,Wednesday,NA,17,6.27715035363906,26020
2526,2021-04-28,April,Wednesday,NA,23,4.242424242424243,19810
2527,2021-04-29,April,Thursday,NA,14,6.165204557220569,23900
2528,2021-04-29,April,Thursday,NA,23,4.178571428571429,18330
2529,2021-04-30,April,Friday,NA,1,3.911782296650718,7300
2530,2021-04-30,April,Friday,NA,13,5.724715898227428,21620
2531,2021-04-30,April,Friday,NA,14,6.451927309312708,25740
2532,2021-04-30,April,Friday,NA,16,6.453350932267885,25160
2533,2021-04-30,April,Friday,NA,20,5.261856269842321,30500
2534,2021-04-30,April,Friday,NA,23,4.529325081049219,29080
2535,2021-05-01,May,Saturday,NA,0,4.27985142250572,24340
2536,2021-05-01,May,Saturday,NA,1,4.094202898550725,17330
2537,2021-05-01,May,Saturday,NA,5,3.1674777647256254,6490
2538,2021-05-01,May,Saturday,NA,13,5.398778636732676,25020
2539,2021-05-01,May,Saturday,NA,23,4.521845401772075,30170
2540,2021-05-02,May,Sunday,NA,1,4.051687977448607,21040
2541,2021-05-02,May,Sunday,NA,14,5.0233402888822996,23620
2542,2021-05-02,May,Sunday,NA,21,4.373333333333333,21230
2543,2021-05-03,May,Monday,NA,23,4.114270854798983,13480
2544,2021-05-04,May,Tuesday,NA,4,3.1434599156118144,3230
2545,2021-05-04,May,Tuesday,NA,7,4.792171513193322,18780
2546,2021-05-04,May,Tuesday,NA,11,5.421888053467001,18630
2547,2021-05-04,May,Tuesday,NA,18,5.389932404809507,24380
2548,2021-05-05,May,Wednesday,NA,12,5.745614035087719,22450
2549,2021-05-06,May,Thursday,NA,4,2.8980870625016557,4140
2550,2021-05-06,May,Thursday,NA,5,2.991959949600597,7320
2551,2021-05-06,May,Thursday,NA,8,5.4899810801513595,23720
2552,2021-05-07,May,Friday,NA,0,4.04222972972973,15360
2553,2021-05-07,May,Friday,NA,10,5.300157977883097,20890
2554,2021-05-07,May,Friday,NA,16,6.547058823529412,24420
2555,2021-05-07,May,Friday,NA,17,6.238425925925926,27250
2556,2021-05-08,May,Saturday,NA,5,3.128630399528232,6960
2557,2021-05-08,May,Saturday,NA,9,4.440050679950221,18760
2558,2021-05-10,May,Monday,NA,0,4.039098740888005,11970
2559,2021-05-10,May,Monday,NA,2,3.6744738628649016,3910
2560,2021-05-10,May,Monday,NA,3,3.413370998116761,2730
2561,2021-05-11,May,Tuesday,NA,5,3.0419890526033164,6400
2562,2021-05-11,May,Tuesday,NA,7,4.768068783068783,18180
2563,2021-05-11,May,Tuesday,NA,12,5.601151907847372,18450
2564,2021-05-11,May,Tuesday,NA,15,6.167209554831705,22190
2565,2021-05-12,May,Wednesday,NA,10,5.4468166986460265,19160
2566,2021-05-12,May,Wednesday,NA,16,6.297277052561844,23100
2567,2021-05-13,May,Thursday,NA,3,3.53515625,3650
2568,2021-05-13,May,Thursday,NA,18,5.531066952219277,25060
2569,2021-05-13,May,Thursday,NA,20,4.967320261437909,23450
2570,2021-05-13,May,Thursday,NA,21,4.6611792290106235,21940
2571,2021-05-14,May,Friday,NA,1,3.9725691893215775,9490
2572,2021-05-14,May,Friday,NA,6,3.460559796437659,11670
2573,2021-05-14,May,Friday,NA,10,5.262923351158645,20330
2574,2021-05-14,May,Friday,NA,11,5.395610005104645,19630
2575,2021-05-15,May,Saturday,NA,5,3.0205205205205203,6990
2576,2021-05-16,May,Sunday,NA,1,4.023148148148148,23210
2577,2021-05-16,May,Sunday,NA,4,3.549890350877193,7810
2578,2021-05-16,May,Sunday,NA,10,4.299116997792495,17010
2579,2021-05-16,May,Sunday,NA,16,5.085041592394534,23220
2580,2021-05-17,May,Monday,NA,4,2.769775082132929,3530
2581,2021-05-18,May,Tuesday,NA,3,3.4814814814814814,2910
2582,2021-05-18,May,Tuesday,NA,11,5.2622950819672125,17930
2583,2021-05-18,May,Tuesday,NA,17,5.69538560826073,25450
2584,2021-05-18,May,Tuesday,NA,22,4.331282183950526,19820
2585,2021-05-19,May,Wednesday,NA,1,3.903508771929824,7410
2586,2021-05-19,May,Wednesday,NA,12,5.664160401002506,20910
2587,2021-05-20,May,Thursday,NA,5,2.990924092409241,7430
2588,2021-05-20,May,Thursday,NA,9,5.5609362389023405,22290
2589,2021-05-20,May,Thursday,NA,13,5.909200026014171,21360
2590,2021-05-20,May,Thursday,NA,19,5.532971996386631,28030
2591,2021-05-21,May,Friday,NA,4,2.8028118795133947,4320
2592,2021-05-21,May,Friday,NA,10,5.457082195935699,20900
2593,2021-05-21,May,Friday,NA,11,5.449929971988796,20770
2594,2021-05-21,May,Friday,NA,14,6.227573182247403,23490
2595,2021-05-22,May,Saturday,NA,9,4.379084967320262,18490
2596,2021-05-22,May,Saturday,NA,14,5.621301775147929,27760
2597,2021-05-23,May,Sunday,NA,0,4.403755868544601,29870
2598,2021-05-23,May,Sunday,NA,2,3.9262820512820507,17510
2599,2021-05-23,May,Sunday,NA,9,4.052396878483835,15070
2600,2021-05-23,May,Sunday,NA,11,4.5981554677206855,20710
2601,2021-05-23,May,Sunday,NA,21,4.595877423133389,22780
2602,2021-05-24,May,Monday,NA,9,5.195513241188527,20620
2603,2021-05-24,May,Monday,NA,20,4.550925925925926,18870
2604,2021-05-25,May,Tuesday,NA,22,4.414893617021277,20230
2605,2021-05-26,May,Wednesday,NA,2,3.702030845319376,4700
2606,2021-05-27,May,Thursday,NA,4,2.9077212806026367,3890
2607,2021-05-27,May,Thursday,NA,22,4.54196366884047,24640
2608,2021-05-28,May,Friday,NA,16,6.819370419720187,26640
2609,2021-05-28,May,Friday,NA,20,5.613039215686275,34080
2610,2021-05-29,May,Saturday,NA,7,3.4265350877192984,11350
2611,2021-05-29,May,Saturday,NA,9,4.507168458781361,19090
2612,2021-05-29,May,Saturday,NA,16,5.292653906957977,27200
2613,2021-05-31,May,Monday,Memorial Day,5,2.71857864875048,5720
2614,2021-05-31,May,Monday,Memorial Day,14,4.809026482655725,19480
2615,2021-06-01,June,Tuesday,NA,10,5.325450294022318,18720
2616,2021-06-01,June,Tuesday,NA,14,6.083533851808699,20320
2617,2021-06-01,June,Tuesday,NA,15,6.165730337078651,20690
2618,2021-06-01,June,Tuesday,NA,17,6.000066190097961,22360
2619,2021-06-02,June,Wednesday,NA,2,3.6803242228845643,4660
2620,2021-06-02,June,Wednesday,NA,7,4.828951912285245,18800
2621,2021-06-02,June,Wednesday,NA,8,5.458870564717641,23980
2622,2021-06-02,June,Wednesday,NA,11,5.667808219178083,19670
2623,2021-06-03,June,Thursday,NA,21,5.011574074074074,28750
2624,2021-06-03,June,Thursday,NA,22,4.627704575728121,26500
2625,2021-06-04,June,Friday,NA,13,5.883699633699634,22070
2626,2021-06-04,June,Friday,NA,20,5.385664407930673,28600
2627,2021-06-04,June,Friday,NA,22,4.864341085271318,30490
2628,2021-06-05,June,Saturday,NA,0,4.453324541019445,27100
2629,2021-06-05,June,Saturday,NA,23,4.876523663202996,34280
2630,2021-06-06,June,Sunday,NA,6,2.7521710086840345,8310
2631,2021-06-06,June,Sunday,NA,9,4.010752688172043,14930
2632,2021-06-07,June,Monday,NA,2,3.75081810176591,6260
2633,2021-06-07,June,Monday,NA,10,5.282258064516129,19270
2634,2021-06-08,June,Tuesday,NA,2,3.765274225632282,4430
2635,2021-06-08,June,Tuesday,NA,10,5.632833202702198,20280
2636,2021-06-08,June,Tuesday,NA,22,4.3370278517702054,19680
2637,2021-06-09,June,Wednesday,NA,5,2.973002094467451,7100
2638,2021-06-09,June,Wednesday,NA,6,3.867724867724868,12430
2639,2021-06-09,June,Wednesday,NA,18,6.11842105263158,29010
2640,2021-06-10,June,Thursday,NA,4,2.93455703658319,4700
2641,2021-06-11,June,Friday,NA,3,3.554852320675105,5410
2642,2021-06-11,June,Friday,NA,8,5.405246715510634,23840
2643,2021-06-12,June,Saturday,NA,7,3.6525924221506365,12080
2644,2021-06-13,June,Sunday,NA,1,4.327770994437661,27370
2645,2021-06-13,June,Sunday,NA,18,5.027645405669599,24760
2646,2021-06-14,June,Monday,NA,18,5.2175829712198505,22570
2647,2021-06-14,June,Monday,NA,20,4.755468254822469,20160
2648,2021-06-15,June,Tuesday,NA,22,4.517909601368437,22000
2649,2021-06-16,June,Wednesday,NA,1,3.9373826934019553,9080
2650,2021-06-16,June,Wednesday,NA,5,3.0952380952380953,7310
2651,2021-06-16,June,Wednesday,NA,9,5.591075284648607,23180
2652,2021-06-17,June,Thursday,NA,6,3.6930887705036954,12820
2653,2021-06-17,June,Thursday,NA,16,6.869158878504672,21110
2654,2021-06-17,June,Thursday,NA,19,5.948717948717949,27410
2655,2021-06-18,June,Friday,NA,20,5.488399168952959,29880
2656,2021-06-18,June,Friday,NA,21,5.170297093510344,31040
2657,2021-06-19,June,Saturday,NA,10,4.78644382544104,20810
2658,2021-06-19,June,Saturday,NA,16,5.76393900411032,28680
2659,2021-06-19,June,Saturday,NA,22,4.777323335605544,32830
2660,2021-06-20,June,Sunday,NA,10,4.2645624303233,17100
2661,2021-06-20,June,Sunday,NA,13,4.915902140672783,20410
2662,2021-06-20,June,Sunday,NA,18,4.964349376114082,25210
2663,2021-06-20,June,Sunday,NA,22,4.595981606353785,22160
2664,2021-06-21,June,Monday,NA,6,3.66035570854848,11810
2665,2021-06-21,June,Monday,NA,12,5.3187062427347325,18840
2666,2021-06-21,June,Monday,NA,21,4.5613002953119235,18440
2667,2021-06-21,June,Monday,NA,22,4.304932735426009,18250
2668,2021-06-22,June,Tuesday,NA,7,4.756463412615654,18420
2669,2021-06-22,June,Tuesday,NA,10,5.485954637790011,20420
2670,2021-06-23,June,Wednesday,NA,12,5.6896121710936525,20550
2671,2021-06-23,June,Wednesday,NA,23,4.349180911680912,22170
2672,2021-06-24,June,Thursday,NA,0,4.255765199161425,16590
2673,2021-06-24,June,Thursday,NA,6,3.6902372497555453,12640
2674,2021-06-24,June,Thursday,NA,21,5.014005602240896,26410
2675,2021-06-25,June,Friday,NA,9,5.176125244618395,22410
2676,2021-06-25,June,Friday,NA,23,4.803182579564489,32670
2677,2021-06-27,June,Sunday,NA,4,3.672652697042941,12840
2678,2021-06-27,June,Sunday,NA,23,4.279789287350894,21280
2679,2021-06-28,June,Monday,NA,3,3.5123042505592843,5570
2680,2021-06-28,June,Monday,NA,4,3.0952380952380953,5650
2681,2021-06-28,June,Monday,NA,8,5.175879396984925,20930
2682,2021-06-28,June,Monday,NA,23,4.173203453794629,15200
2683,2021-06-29,June,Tuesday,NA,5,3.0935960591133003,6810
2684,2021-06-29,June,Tuesday,NA,8,5.289052890528906,22430
2685,2021-06-29,June,Tuesday,NA,15,5.847222222222222,22430
2686,2021-06-30,June,Wednesday,NA,7,4.566441441441442,17810
2687,2021-06-30,June,Wednesday,NA,11,5.944444444444445,21310
2688,2021-06-30,June,Wednesday,NA,12,5.888606880992668,21420
2689,2021-06-30,June,Wednesday,NA,14,5.883333333333333,22930
2690,2021-06-30,June,Wednesday,NA,18,5.742699407995914,29160
2691,2021-06-30,June,Wednesday,NA,21,4.945107918143933,24900
2692,2021-07-01,July,Thursday,NA,2,3.7986463620981388,6430
2693,2021-07-01,July,Thursday,NA,5,2.8450106157112525,7510
2694,2021-07-01,July,Thursday,NA,22,4.565727699530517,22610
2695,2021-07-02,July,Friday,NA,2,3.9363484087102174,8390
2696,2021-07-03,July,Saturday,NA,4,3.5437541750167,9230
2697,2021-07-03,July,Saturday,NA,18,5.0858623644362595,25640
2698,2021-07-04,July,Sunday,NA,2,3.95326278659612,16220
2699,2021-07-04,July,Sunday,NA,15,4.777896144491316,22340
2700,2021-07-04,July,Sunday,NA,16,4.776632302405499,23870
2701,2021-07-04,July,Sunday,NA,19,4.763948497854077,24930
2702,2021-07-05,July,Monday,Independence Day,3,3.8092669184199486,11730
2703,2021-07-05,July,Monday,Independence Day,10,4.09920320637435,13380
2704,2021-07-05,July,Monday,Independence Day,14,4.682275878511647,18260
2705,2021-07-06,July,Tuesday,NA,21,4.768244575936884,21630
2706,2021-07-06,July,Tuesday,NA,22,4.448615910594809,19500
2707,2021-07-07,July,Wednesday,NA,0,3.927267121988237,10900
2708,2021-07-07,July,Wednesday,NA,2,3.646436249379858,4790
2709,2021-07-08,July,Thursday,NA,3,3.56179934723996,4630
2710,2021-07-08,July,Thursday,NA,4,2.9308823084143274,4800
2711,2021-07-08,July,Thursday,NA,5,2.8315018315018317,7450
2712,2021-07-08,July,Thursday,NA,12,5.568080520858016,20680
2713,2021-07-08,July,Thursday,NA,15,6.578947368421052,25230
2714,2021-07-09,July,Friday,NA,4,3.2766990291262137,5330
2715,2021-07-09,July,Friday,NA,14,5.80246913580247,22090
2716,2021-07-09,July,Friday,NA,15,6.024821306084776,23420
2717,2021-07-10,July,Saturday,NA,8,3.8970588235294112,14230
2718,2021-07-10,July,Saturday,NA,15,5.426944971537003,25870
2719,2021-07-10,July,Saturday,NA,18,5.237381136329402,31940
2720,2021-07-11,July,Sunday,NA,18,5.010532961190856,24980
2721,2021-07-12,July,Monday,NA,2,3.9300005496619574,6760
2722,2021-07-12,July,Monday,NA,6,3.740842490842491,11230
2723,2021-07-12,July,Monday,NA,12,5.382069631086347,18280
2724,2021-07-12,July,Monday,NA,18,5.343162597099605,23300
2725,2021-07-12,July,Monday,NA,21,4.427516158818098,17230
2726,2021-07-14,July,Wednesday,NA,13,5.657234666342037,20900
2727,2021-07-14,July,Wednesday,NA,19,5.30602174792512,27180
2728,2021-07-15,July,Thursday,NA,9,5.618724484166391,23360
2729,2021-07-16,July,Friday,NA,4,3.1079234972677594,5850
2730,2021-07-16,July,Friday,NA,11,5.531818181818181,20960
2731,2021-07-16,July,Friday,NA,15,6.068029509489215,23390
2732,2021-07-16,July,Friday,NA,20,5.331038730621131,32080
2733,2021-07-17,July,Saturday,NA,1,4.355978652819847,24230
2734,2021-07-17,July,Saturday,NA,3,3.9113680154142583,14490
2735,2021-07-17,July,Saturday,NA,16,5.691530691530692,29070
2736,2021-07-17,July,Saturday,NA,21,5.127923976608187,33750
2737,2021-07-18,July,Sunday,NA,8,3.4826159269095496,10820
2738,2021-07-18,July,Sunday,NA,14,5.016477755607287,23120
2739,2021-07-18,July,Sunday,NA,16,5.099542212285745,23970
2740,2021-07-18,July,Sunday,NA,22,4.3108437100894,21240
2741,2021-07-19,July,Monday,NA,3,3.513957307060756,4470
2742,2021-07-19,July,Monday,NA,14,5.535158216558811,18820
2743,2021-07-19,July,Monday,NA,20,4.6350873913792405,18300
2744,2021-07-19,July,Monday,NA,22,4.374748693204665,17270
2745,2021-07-20,July,Tuesday,NA,9,5.163106820715516,20680
2746,2021-07-20,July,Tuesday,NA,16,5.652630023640661,20100
2747,2021-07-20,July,Tuesday,NA,22,4.378182090446241,17700
2748,2021-07-21,July,Wednesday,NA,12,5.761541122973507,20960
2749,2021-07-21,July,Wednesday,NA,15,5.799102555826327,21040
2750,2021-07-21,July,Wednesday,NA,17,5.88235294117647,23990
2751,2021-07-22,July,Thursday,NA,10,5.365418894830659,19930
2752,2021-07-22,July,Thursday,NA,16,6.258043758043758,22290
2753,2021-07-22,July,Thursday,NA,20,5.105633802816902,24410
2754,2021-07-23,July,Friday,NA,0,4.2812169751038365,17800
2755,2021-07-23,July,Friday,NA,3,3.56140350877193,5930
2756,2021-07-23,July,Friday,NA,6,3.44603055346857,11910
2757,2021-07-24,July,Saturday,NA,17,5.476190476190476,28060
2758,2021-07-25,July,Sunday,NA,6,3.0942715381145693,8670
2759,2021-07-25,July,Sunday,NA,11,4.515856625079309,19180
2760,2021-07-25,July,Sunday,NA,17,4.898190045248868,23790
2761,2021-07-25,July,Sunday,NA,18,4.878141291951776,24280
2762,2021-07-25,July,Sunday,NA,20,4.749568221070812,22170
2763,2021-07-26,July,Monday,NA,1,3.769689915958531,9160
2764,2021-07-26,July,Monday,NA,3,3.2915173237753885,4150
2765,2021-07-26,July,Monday,NA,6,3.5958124715521165,11110
2766,2021-07-26,July,Monday,NA,11,5.326197757390418,17570
2767,2021-07-27,July,Tuesday,NA,15,5.744914788345245,21890
2768,2021-07-28,July,Wednesday,NA,0,3.9993373094764744,13170
2769,2021-07-28,July,Wednesday,NA,1,4.142011450653906,8980
2770,2021-07-28,July,Wednesday,NA,9,5.395342539940428,22390
2771,2021-07-28,July,Wednesday,NA,16,5.917678812415654,22770
2772,2021-07-28,July,Wednesday,NA,23,4.336917562724014,19670
2773,2021-07-29,July,Thursday,NA,2,3.8261251696382605,6260
2774,2021-07-29,July,Thursday,NA,7,4.443804587772339,18150
2775,2021-07-29,July,Thursday,NA,9,5.440900562851782,22190
2776,2021-07-30,July,Friday,NA,4,3.173363949483353,5300
2777,2021-07-30,July,Friday,NA,7,4.3581175160122525,17570
2778,2021-07-31,July,Saturday,NA,17,5.500677900445477,28810
2779,2021-07-31,July,Saturday,NA,20,5.261869799314733,30990
2780,2021-08-01,August,Sunday,NA,19,4.781313880431734,23260
2781,2021-08-02,August,Monday,NA,0,3.9711957197959435,12760
2782,2021-08-02,August,Monday,NA,2,3.6152531842187017,5150
2783,2021-08-02,August,Monday,NA,17,5.528559249786872,20390
