,Borough,hour_of_day,day_of_week,minutes_per_mile,traffic
742,Queens,10,Friday,2.492565558258989,130640
743,Queens,10,Monday,2.4134910205869473,117060
744,Queens,10,Saturday,2.3839485458612977,129450
745,Queens,10,Sunday,2.150511045169799,125520
746,Queens,10,Thursday,2.479179362177534,120740
747,Queens,10,Tuesday,2.646728913038494,108990
748,Queens,10,Wednesday,2.820995399414471,114170
749,Queens,11,Friday,2.702078521939954,125510
750,Queens,11,Monday,2.68635573210074,113420
751,Queens,11,Saturday,2.5971605850300787,134370
752,Queens,11,Sunday,2.247688436442804,135090
753,Queens,11,Thursday,2.73224043715847,117370
754,Queens,11,Tuesday,2.390431637968216,104510
755,Queens,11,Wednesday,2.6822958119360174,109230
756,Queens,12,Friday,2.7355502771179734,131470
757,Queens,12,Monday,2.661420497636344,115130
758,Queens,12,Saturday,2.7801455440462606,138400
759,Queens,12,Sunday,2.542004872898111,143140
760,Queens,12,Thursday,2.8570253372820003,125470
761,Queens,12,Tuesday,2.499029879705083,108050
762,Queens,12,Wednesday,2.5511947668367183,114070
763,Queens,13,Friday,2.9022015682627558,135920
764,Queens,13,Monday,2.4989812268065474,120100
765,Queens,13,Saturday,2.9381918819188195,144930
766,Queens,13,Sunday,2.5109250668202447,148870
767,Queens,13,Thursday,2.6675162253236158,127920
768,Queens,13,Tuesday,2.51804985343668,112080
769,Queens,13,Wednesday,2.5657580105212814,116220
770,Queens,14,Friday,3.426987233249464,138120
771,Queens,14,Monday,2.7671589921807125,123550
772,Queens,14,Saturday,2.7839014188005202,153530
773,Queens,14,Sunday,2.770689918408931,158460
774,Queens,14,Thursday,3.093550673281361,129050
775,Queens,14,Tuesday,3.201739127703676,116030
776,Queens,14,Wednesday,2.9788306451612905,119520
777,Queens,15,Friday,3.689721421709894,133230
778,Queens,15,Monday,2.8685689580631215,123150
779,Queens,15,Saturday,2.7526026367489784,155860
780,Queens,15,Sunday,2.4664806634116094,164150
781,Queens,15,Thursday,3.36802114304592,130170
782,Queens,15,Tuesday,3.0369751861213725,113520
783,Queens,15,Wednesday,3.199538638985006,121930
784,Queens,16,Friday,3.7522026217817377,136630
785,Queens,16,Monday,2.94002306805075,120630
786,Queens,16,Saturday,2.8052503052503055,154680
787,Queens,16,Sunday,2.5122704802259888,162460
788,Queens,16,Thursday,3.6742006615214997,127850
789,Queens,16,Tuesday,3.1716469387192014,110850
790,Queens,16,Wednesday,3.5242714004384226,119260
791,Queens,17,Friday,3.5066049065019724,151350
792,Queens,17,Monday,2.8212616822429903,123500
793,Queens,17,Saturday,2.73009798831324,158720
794,Queens,17,Sunday,2.5466533156534554,164480
795,Queens,17,Thursday,3.201822556875748,136920
796,Queens,17,Tuesday,2.955399061032864,118670
797,Queens,17,Wednesday,3.054396538402102,128290
798,Queens,18,Friday,3.247196489517308,165740
799,Queens,18,Monday,2.4793096630229075,125590
800,Queens,18,Saturday,2.622964082975224,171430
801,Queens,18,Sunday,2.5556572125648063,160290
802,Queens,18,Thursday,2.738859434550808,145150
803,Queens,18,Tuesday,2.6631420456489754,126630
804,Queens,18,Wednesday,2.6493058407952024,133970
805,Queens,19,Friday,2.7227300426569165,170430
806,Queens,19,Monday,2.182916387461842,119470
807,Queens,19,Saturday,2.6143765095504756,165490
808,Queens,19,Sunday,2.4437341856438937,151160
809,Queens,19,Thursday,3.001046572475144,141680
810,Queens,19,Tuesday,2.478153921271348,121800
811,Queens,19,Wednesday,2.3361387401173173,130230
812,Queens,20,Friday,2.396692420198093,162550
813,Queens,20,Monday,2.086439474618388,108490
814,Queens,20,Saturday,2.4857773437348616,164860
815,Queens,20,Sunday,2.49600365481513,145920
816,Queens,20,Thursday,2.380871528770383,135760
817,Queens,20,Tuesday,2.0836548850131194,114400
818,Queens,20,Wednesday,2.4870142231649943,120190
819,Queens,21,Friday,2.438778772103058,156660
820,Queens,21,Monday,1.9728209934395502,103640
821,Queens,21,Saturday,2.1625441696113077,164650
822,Queens,21,Sunday,2.2449139280125197,140490
823,Queens,21,Thursday,2.168083171215392,130620
824,Queens,21,Tuesday,2.092120679554774,108630
825,Queens,21,Wednesday,2.06644152947369,119820
826,Queens,22,Friday,2.1911021556468615,166790
827,Queens,22,Monday,2.0109168843346055,103970
828,Queens,22,Saturday,2.179151230384627,176310
829,Queens,22,Sunday,2.132453345471097,137310
830,Queens,22,Thursday,2.080433101314772,136420
831,Queens,22,Tuesday,2.1657516550944615,110780
832,Queens,22,Wednesday,2.0050908126377984,119680
833,Queens,23,Friday,2.3505675736635636,168750
834,Queens,23,Monday,1.9791405903617747,93380
835,Queens,23,Saturday,2.1363010555300597,178510
836,Queens,23,Sunday,2.0115709835336,131430
837,Queens,23,Thursday,2.180903810738065,124360
838,Queens,23,Tuesday,2.1600930650360217,97490
839,Queens,23,Wednesday,2.2080522850534696,108230
840,Staten Island,0,Friday,1.750954401648811,3170
841,Staten Island,0,Monday,1.7624858356229334,2900
842,Staten Island,0,Saturday,1.9761492622945473,4760
843,Staten Island,0,Sunday,1.9367127228014558,5780
844,Staten Island,0,Thursday,1.848643996477556,2490
845,Staten Island,0,Tuesday,1.922369872952868,1860
846,Staten Island,0,Wednesday,1.8725099601593624,2210
847,Staten Island,1,Friday,1.7316555384882912,2220
848,Staten Island,1,Monday,1.7277172817100221,1870
849,Staten Island,1,Saturday,1.7382607386855333,3680
850,Staten Island,1,Sunday,1.873697300264142,5300
851,Staten Island,1,Thursday,1.7153512171657535,1730
852,Staten Island,1,Tuesday,1.826699519927269,1490
853,Staten Island,1,Wednesday,1.7177634728020466,1480
854,Staten Island,2,Friday,1.7810783935013113,1800
855,Staten Island,2,Monday,1.7146974063400577,1300
856,Staten Island,2,Saturday,1.8771669143140166,3130
857,Staten Island,2,Sunday,1.7518761137464547,3600
858,Staten Island,2,Thursday,1.8311714340476763,980
859,Staten Island,2,Tuesday,1.8090810064671803,790
860,Staten Island,2,Wednesday,1.531951640759931,1000
861,Staten Island,3,Friday,1.7563423390982442,1270
862,Staten Island,3,Monday,1.8020093509588375,1190
863,Staten Island,3,Saturday,1.7325680272108845,2480
864,Staten Island,3,Sunday,1.7995320307532878,3280
865,Staten Island,3,Thursday,1.799998209920406,1210
866,Staten Island,3,Tuesday,1.772170539743101,770
867,Staten Island,3,Wednesday,1.7345163535142658,1140
868,Staten Island,4,Friday,1.7483471059455482,1760
869,Staten Island,4,Monday,1.6978713105132428,1360
870,Staten Island,4,Saturday,1.7297938331151799,2250
871,Staten Island,4,Sunday,1.784077847826682,2500
872,Staten Island,4,Thursday,1.680576106202111,1420
873,Staten Island,4,Tuesday,1.7354401088961868,1180
874,Staten Island,4,Wednesday,1.7320196710378046,1420
875,Staten Island,5,Friday,1.7850007655981757,2320
876,Staten Island,5,Monday,1.7839514878014384,2540
877,Staten Island,5,Saturday,1.852745926372963,2190
878,Staten Island,5,Sunday,1.7461812094580456,2590
879,Staten Island,5,Thursday,1.8814174805910344,2540
880,Staten Island,5,Tuesday,1.8029817450140517,2310
881,Staten Island,5,Wednesday,1.9082621223147496,2480
882,Staten Island,6,Friday,1.9002482509591514,3750
883,Staten Island,6,Monday,1.9575555863166967,3240
884,Staten Island,6,Saturday,1.6619270967980204,3330
885,Staten Island,6,Sunday,1.7078826287051823,2750
886,Staten Island,6,Thursday,2.004965859714463,3770
887,Staten Island,6,Tuesday,1.9274780799524447,3290
888,Staten Island,6,Wednesday,2.062733056795669,3090
889,Staten Island,7,Friday,2.0511531803205454,4180
890,Staten Island,7,Monday,2.021954641920546,3950
891,Staten Island,7,Saturday,1.7871555401821744,3320
892,Staten Island,7,Sunday,1.6624436449441908,2870
893,Staten Island,7,Thursday,2.283739837398374,4290
894,Staten Island,7,Tuesday,2.1877110060769747,3280
895,Staten Island,7,Wednesday,2.2153123383756568,3500
896,Staten Island,8,Friday,2.2694776550759026,4720
897,Staten Island,8,Monday,2.1758916058249973,3930
898,Staten Island,8,Saturday,1.8197913641672234,3250
899,Staten Island,8,Sunday,1.7652924839608568,2980
900,Staten Island,8,Thursday,2.3161804774422343,4140
901,Staten Island,8,Tuesday,2.3915901186564903,3820
902,Staten Island,8,Wednesday,2.3989071038251364,4100
903,Staten Island,9,Friday,2.154656346570711,4240
904,Staten Island,9,Monday,2.1647329165966447,3650
905,Staten Island,9,Saturday,1.9878182789972525,3210
906,Staten Island,9,Sunday,1.8110680864795095,2800
907,Staten Island,9,Thursday,2.305417981880828,3920
908,Staten Island,9,Tuesday,2.249415537597317,3270
909,Staten Island,9,Wednesday,2.22066502808124,4060
910,Staten Island,10,Friday,2.12019466884125,4220
911,Staten Island,10,Monday,2.1320503510045996,2900
912,Staten Island,10,Saturday,2.07778845972775,3760
913,Staten Island,10,Sunday,1.9150071123755334,3190
914,Staten Island,10,Thursday,2.306677773150076,3130
915,Staten Island,10,Tuesday,2.2906919475210485,3430
916,Staten Island,10,Wednesday,2.3178791637117024,3410
917,Staten Island,11,Friday,2.23935389133627,4160
918,Staten Island,11,Monday,2.1511401806683104,3550
919,Staten Island,11,Saturday,2.273140703606403,3910
920,Staten Island,11,Sunday,2.0182786393672965,3620
921,Staten Island,11,Thursday,2.428477826163805,3540
922,Staten Island,11,Tuesday,2.332806353174749,3300
923,Staten Island,11,Wednesday,2.180367178634399,3570
924,Staten Island,12,Friday,2.3351255892537486,4100
925,Staten Island,12,Monday,2.0916404630463,3200
926,Staten Island,12,Saturday,2.397135537790267,4200
927,Staten Island,12,Sunday,2.0978521894680093,3890
928,Staten Island,12,Thursday,2.429496270514538,4010
929,Staten Island,12,Tuesday,2.341929304577013,3120
930,Staten Island,12,Wednesday,2.1436778036789663,3530
931,Staten Island,13,Friday,2.3175319789315276,3470
932,Staten Island,13,Monday,2.3118508570836918,3330
933,Staten Island,13,Saturday,2.280143274564664,4320
934,Staten Island,13,Sunday,2.242201133040822,3830
935,Staten Island,13,Thursday,2.434346884366705,4190
936,Staten Island,13,Tuesday,2.0039270327680008,3270
937,Staten Island,13,Wednesday,2.3593612079147857,3320
938,Staten Island,14,Friday,2.55171765499587,4570
939,Staten Island,14,Monday,2.4189322037427563,3520
940,Staten Island,14,Saturday,2.3034603763311283,4490
941,Staten Island,14,Sunday,2.4166864819149456,4200
942,Staten Island,14,Thursday,2.5903487337364908,3990
943,Staten Island,14,Tuesday,2.519172061528952,3320
944,Staten Island,14,Wednesday,2.4090118126612987,3790
945,Staten Island,15,Friday,2.6652229708052615,4020
946,Staten Island,15,Monday,2.444352313969996,3490
947,Staten Island,15,Saturday,2.2669820293337337,4770
948,Staten Island,15,Sunday,2.3256152663336316,4020
949,Staten Island,15,Thursday,2.5760382893314806,3740
950,Staten Island,15,Tuesday,2.457182173843287,3800
951,Staten Island,15,Wednesday,2.7266536547700753,3450
952,Staten Island,16,Friday,2.6670086619944118,3880
953,Staten Island,16,Monday,2.482747186945635,3250
954,Staten Island,16,Saturday,2.3275228003747586,4840
955,Staten Island,16,Sunday,2.3327620446693325,4130
956,Staten Island,16,Thursday,2.6846720783052263,3450
957,Staten Island,16,Tuesday,2.3800025160514577,3380
958,Staten Island,16,Wednesday,2.587731296103879,3630
959,Staten Island,17,Friday,2.5664383328625022,4640
960,Staten Island,17,Monday,2.356647337297492,3690
961,Staten Island,17,Saturday,2.281630587130051,5510
962,Staten Island,17,Sunday,2.3343705432386876,4500
963,Staten Island,17,Thursday,2.512904195035535,3920
964,Staten Island,17,Tuesday,2.5699113203591097,3880
965,Staten Island,17,Wednesday,2.7256929232746283,4130
966,Staten Island,18,Friday,2.396147341866323,5180
967,Staten Island,18,Monday,2.2029495558907324,3730
968,Staten Island,18,Saturday,2.1215449172851404,5610
969,Staten Island,18,Sunday,2.1191966614501827,4630
970,Staten Island,18,Thursday,2.514903698512254,4210
971,Staten Island,18,Tuesday,2.260597628670377,3860
972,Staten Island,18,Wednesday,2.3680324665633785,4080
973,Staten Island,19,Friday,2.2866398570151922,5430
974,Staten Island,19,Monday,2.0330907830907834,3500
975,Staten Island,19,Saturday,2.1206098728838527,6160
976,Staten Island,19,Sunday,2.1029855030550912,4490
977,Staten Island,19,Thursday,2.138157268421443,4440
978,Staten Island,19,Tuesday,2.095374004043287,3820
979,Staten Island,19,Wednesday,2.207283792429755,3990
980,Staten Island,20,Friday,2.045682730923695,5280
981,Staten Island,20,Monday,1.866124615341182,3730
982,Staten Island,20,Saturday,2.176580712429892,5290
983,Staten Island,20,Sunday,2.2177208743928483,4440
984,Staten Island,20,Thursday,2.1171733999722337,4130
985,Staten Island,20,Tuesday,1.949367088607595,3870
986,Staten Island,20,Wednesday,1.8730609636866133,4000
987,Staten Island,21,Friday,1.9133831217968562,5310
988,Staten Island,21,Monday,1.901488589530664,3560
989,Staten Island,21,Saturday,2.071260767423649,5420
990,Staten Island,21,Sunday,2.1396396396396398,4860
991,Staten Island,21,Thursday,2.030821863873004,3860
992,Staten Island,21,Tuesday,2.037915236848622,3840
993,Staten Island,21,Wednesday,2.110013952511967,3610
994,Staten Island,22,Friday,2.0144859342202777,5240
995,Staten Island,22,Monday,1.9835372994702944,3080
996,Staten Island,22,Saturday,2.0024875621890548,6050
997,Staten Island,22,Sunday,2.0068334819304994,4570
998,Staten Island,22,Thursday,2.0445777968281185,4120
999,Staten Island,22,Tuesday,2.0533919401365246,3180
1000,Staten Island,22,Wednesday,2.0748377243222604,3750
1001,Staten Island,23,Friday,1.9851303239279434,5430
1002,Staten Island,23,Monday,1.8694878590209094,2570
1003,Staten Island,23,Saturday,2.051084274323817,6010
1004,Staten Island,23,Sunday,1.8915434155642554,4240
1005,Staten Island,23,Thursday,1.9961226401876742,3750
1006,Staten Island,23,Tuesday,2.062764456981664,3090
1007,Staten Island,23,Wednesday,1.869290904209772,3010
